:ID,title,codes,:LABEL
en2812,"Cholera","",Item
en2813,"Malaria","",Item
en2814,"Bone and joint tuberculosis disorder (TM1)","",Item
en2815,"Infant flaccidity disorder (TM1)","",Item
en2816,"Infant flaccid disorder (TM1)","",Item
en2817,"Qi decrease pattern (TM1)","",Item
en2818,"Qi depression pattern (TM1)","",Item
en2819,"Qi reflux pattern (TM1)","",Item
en2820,"Qi counterflow pattern (TM1)","",Item
en2821,"Qi rising pattern (TM1)","",Item
en2822,"Qi fall pattern (TM1)","",Item
en2823,"Primordial qi collapse pattern (TM1)","",Item
en2824,"Blood decrease patterns (TM1)","",Item
en2825,"Blood stagnation pattern (TM)","",Item
en2826,"Fluid decrease pattern (TM1)","",Item
en2827,"Fluid dysfunction pattern (TM1)","",Item
en2828,"Fluid retention pattern (TM1)","",Item
en2829,"Liver deficiency-heat pattern (TM1)","",Item
en2830,"Liver deficiency-cold pattern (TM1)","",Item
en2831,"Pattern of liver blood stasis and stagnation (TM1)","",Item
en2832,"Pattern of liver stasis with qi stagnation (TM1)","",Item
en2833,"Internal stirring of liver wind (TM1)","",Item
en2834,"Liver meridian stagnated heat pattern (TM1)","",Item
en2835,"Liver depression and qi stagnation pattern (TM1)","",Item
en2836,"Hyperactivity of liver fire pattern (TM1)","",Item
en2837,"Pattern of heat stirring liver wind (TM1)","",Item
en2838,"Damp-heat in liver-gallbladder (TM1)","",Item
en2839,"Cold stagnation in liver meridian pattern (TM1)","",Item
en2840,"Liver meridian excess cold pattern (TM1)","",Item
en2841,"Liver cold pattern (TM1)","",Item
en2842,"Gallbladder insufficiency with timidity (TM1)","",Item
en2843,"Gallbladder deficiency with qi timidity (TM1)","",Item
en2844,"Stagnation of gallbladder and disturbance of phlegm pattern (TM1)","",Item
en2845,"Gallbladder meridian depressed heat pattern (TM1)","",Item
en2846,"Heat stagnation in the gallbladder meridian pattern (TM1)","",Item
en2847,"Gallbladder fire pattern (TM1)","",Item
en2848,"Liver depression and spleen deficiency pattern (TM1)","",Item
en2849,"Imbalance between liver and spleen pattern (TM1)","",Item
en2850,"Liver qi invading the stomach pattern (TM1)","",Item
en2851,"Liver-stomach disharmony pattern (TM1)","",Item
en2852,"Disharmony between liver and stomach pattern (TM1)","",Item
en2853,"Wood fire tormenting metal pattern (TM1)","",Item
en2854,"Heart yin depletion pattern (TM1)","",Item
en2855,"Pattern of melancholy damaging spirit (TM1)","",Item
en2856,"Spleen qi depletion pattern (TM1)","",Item
en2857,"Middle qi sinking pattern (TM1)","",Item
en2858,"Spleen yin depletion pattern (TM1)","",Item
en2859,"Pattern of spleen deficiency and cold (TM1)","",Item
en2860,"Spleen yang depletion pattern (TM1)","",Item
en2861,"Damp heat in the spleen system pattern (TM1)","",Item
en2862,"Dampness and heat in the spleen and stomach systems pattern (TM1)","",Item
en2863,"Dampness encumbering the spleen and stomach systems pattern (TM1)","",Item
en2864,"Spleen deficiency with dampness encumbrance pattern (TM1)","",Item
en2865,"Spleen qi deficiency with water retention pattern (TM1)","",Item
en2866,"Spleen qi deficiency with dampness pattern (TM1)","",Item
en2867,"Stomach qi reverse flow pattern (TM1)","",Item
en2868,"Stomach yin depletion pattern (TM1)","",Item
en2869,"Stomach deficiency and heat pattern (TM1)","",Item
en2870,"Stomach cold excess pattern (TM1)","",Item
en2871,"Intense lung heat pattern (TM1)","",Item
en2872,"Kidney qi depletion pattern (TM1)","",Item
en2873,"Lung-kidney deficiency pattern (TM1)","",Item
en2874,"Insufficient qi of the lung and kidney pattern (TM1)","",Item
en2875,"Kidney qi deficiency with water flooding pattern (TM1)","",Item
en2876,"Genuine yin deficiency pattern (TM1)","",Item
en2877,"Kidney water depletion and deficiency pattern (TM1)","",Item
en2878,"Primordial yin deficiency pattern (TM1)","",Item
en2879,"Life-gate fire depletion pattern (TM1)","",Item
en2880,"Primordial yang deficiency pattern (TM1)","",Item
en2881,"Blood heat build up in the uterus pattern (TM1)","",Item
en2882,"Phlegm congealment in the uterus pattern (TM)","",Item
en2883,"Dampness Phlegm obstructing the uterus pattern (TM)","",Item
en2884,"Cold congealment in the uterus pattern (TM1)","",Item
en2885,"Uterine yang deficiency pattern (TM1)","",Item
en2886,"Blood and heat build up in the bladder pattern (TM1)","",Item
en2887,"Bladder heat retention pattern (TM1)","",Item
en2888,"Bladder heat excess pattern (TM)","",Item
en2889,"Water amassment in the bladder pattern (TM1)","",Item
en2890,"Heart ruler meridian pattern (TM)","",Item
en2891,"Heart governor meridian pattern (TM)","",Item
en2892,"Triple burner meridian pattern (TM1)","",Item
en2893,"Triple warmer meridian pattern (TM1)","",Item
en2894,"Shanghan Patterns (TM1)","",Item
en2895,"Taiyang patterns (TM1)","",Item
en2896,"Greater yang pattern (TM1)","",Item
en2897,"Yangming patterns (TM1)","",Item
en2898,"Yang brightness pattern (TM1)","",Item
en2899,"Shaoyang patterns (TM1)","",Item
en2900,"Lesser yang pattern (TM1)","",Item
en2901,"Taiyin patterns (TM1)","",Item
en2902,"Greater yin pattern (TM1)","",Item
en2903,"Shaoyin Patterns (TM1)","",Item
en2904,"Lesser yin pattern (TM1)","",Item
en2905,"Jueyin patterns (TM1)","",Item
en2906,"Reverting yin pattern (TM1)","",Item
en2907,"Wenbing Sanjiao Patterns (TM1)","",Item
en2908,"Triple Energizer Patterns(TM1)","",Item
en2909,"Triple Burner Patterns(TM1)","",Item
en2910,"Three Region Patterns(TM1)","",Item
en2911,"Upper energizer patterns (TM1)","",Item
en2912,"Upper Burner Patterns (TM1)","",Item
en2913,"Upper Region Patterns (TM1)","",Item
en2914,"Middle energizer patterns (TM1)","",Item
en2915,"Middle burner patterns (TM1)","",Item
en2916,"Middle region patterns (TM1)","",Item
en2917,"Lower burner patterns (TM1)","",Item
en2918,"Lower region patterns (TM1)","",Item
en2919,"Wenbing Aspect Patterns (TM1)","",Item
en2920,"Wei aspect patterns (TM1)","",Item
en2921,"Warm attacking the lung defense pattern (TM1)","",Item
en2922,"Qi aspect patterns (TM1)","",Item
en2923,"Ying aspect patterns (TM1)","",Item
en2924,"Xue aspect patterns (TM1)","",Item
en2925,"Blood and heat pattern (TM)","",Item
en2926,"Interior harassing pattern (TM)","",Item
en2927,"Excess heat in the blood aspect pattern (TM)","",Item
en2928,"Sasang Constitution Medicine Patterns (TM1)","",Item
en2929,"Taeyang Type Constitution Patterns (TM1)","",Item
en2930,"TY Type Constitution Patterns (TM1)","",Item
en2931,"Taeyang type exterior pattern (TM1)","",Item
en2932,"TY type exterior pattern (TM1)","",Item
en2933,"Type I constitution patterns (TM1) of the exterior","",Item
en2934,"Soyang Type Constitution Patterns (TM1)","",Item
en2935,"SY Type Constitution Patterns (TM1)","",Item
en2936,"Taeeum Type Constitution Patterns (TM1)","",Item
en2937,"TE Type Constitution Patterns (TM1)","",Item
en2938,"Soeum type constitution patterns (TM)","",Item
en2939,"SE type constitution patterns (TM)","",Item
en2940,"Learning and applying knowledge","",Item
en2941,"Communication","",Item
en2942,"Major life areas","",Item
en2943,"Community, social and civic life","",Item
en2944,"Mental functions","VB00-VB02",Item
en2945,"Sensory functions and pain","VB10-VB10",Item
en2946,"Complete","",Item
en2947,"Hospital-acquired","",Item
en2948,"Pleuro-pneumonia-like-organism [PPLO]","",Item
en2949,"Oncovirus","",Item
en2950,"Thymus?gland","",Item
en2951,"Cervical cord","",Item
en2952,"Thoracic cord","",Item
en2953,"Lumbar cord","",Item
en2954,"Sacral cord","",Item
en2955,"deep sylvian vein","",Item
en2956,"superior thalamostriate vein","",Item
en2957,"cerebral venous sinus","",Item
en2958,"highest intercostal vein","",Item
en2959,"internal thoracic vein","",Item
en2960,"transverse scapular vein","",Item
en2961,"hemorrhoidal vein","",Item
en2962,"middle hemorrhoidal vein","",Item
en2963,"inferior hemorrhoidal vein","",Item
en2964,"coronary vein","",Item
en2965,"pyloric vein","",Item
en2966,"hypogastric vein","",Item
en2967,"median cubital vein","",Item
en2968,"palmar digital vein","",Item
en2969,"Mucosa of upper lip","",Item
en2970,"Mucosa of lower lip","",Item
en2971,"Anterior tongue","",Item
en2972,"Submandibular salivary gland","",Item
en2973,"Left submaxillary salivary gland","",Item
en2974,"Right submaxillary salivary gland","",Item
en2975,"Sublingual salivary gland","",Item
en2976,"Acinar adenoma","",Item
en2977,"Acinic cell adenoma","",Item
en2978,"Acinar adenocarcinoma","",Item
en2979,"Acinar carcinoma","",Item
en2980,"Acinic cell adenocarcinoma","",Item
en2981,"Familial polyposis coli","",Item
en2982,"Adenomatosis, NOS","",Item
en2983,"Mucoid cell adenoma","",Item
en2984,"Cholangioma","",Item
en2985,"Clear cell cystadenofibroma","",Item
en2986,"Reninoma","",Item
en2987,"Adenolipoma","",Item
en2988,"Hepatoma, benign","",Item
en2989,"Hepatocellular adenoma","",Item
en2990,"Colloid adenoma","",Item
en2991,"Oncocytic adenoma","",Item
en2992,"Oncocytoma","",Item
en2993,"Tubulo-papillary adenoma","",Item
en2994,"Traditional serrated adenoma","",Item
en2995,"Carcinoma in situ in adenomatous polyp","",Item
en2996,"Adenocarcinoma in situ in tubular adenoma","",Item
en2997,"Adenocarcinoma in situ in polypoid adenoma","",Item
en2998,"Carcinoma in situ in a polyp, NOS","",Item
en2999,"Adenocarcinoma in situ in a polyp, NOS","",Item
en3000,"Ductal carcinoma in situ, cribriform type","",Item
en3001,"Atypical hyperplasia of the endometrium","",Item
en3002,"Eosinophil adenocarcinoma","",Item
en3003,"Acidophil adenocarcinoma","",Item
en3004,"Eosinophil carcinoma","",Item
en3005,"Adenocarcinoma in tubular adenoma","",Item
en3006,"Adenocarcinoma in polypoid adenoma","",Item
en3007,"Carcinoma in adenomatous polyp","",Item
en3008,"Adenocarcinoma in a polyp, NOS","",Item
en3009,"Carcinoma in a polyp, NOS","",Item
en3010,"Adenocarcinoma of anal ducts","",Item
en3011,"Adenocarcinoma combined with other types of carcinoma","",Item
en3012,"Adenocarcinoma, cribriform comedo-type","",Item
en3013,"EC cell carcinoid","",Item
en3014,"Serotonin producing carcinoid","",Item
en3015,"Argentaffinoma, malignant","",Item
en3016,"Adenocarcinoma, cylindroid","",Item
en3017,"Adenocystic carcinoma","",Item
en3018,"Cylindroma, NOS","",Item
en3019,"Bronchiolar carcinoma","",Item
en3020,"Bronchiolar adenocarcinoma","",Item
en3021,"Alveolar cell carcinoma","",Item
en3022,"Bronchiolo-alveolar carcinoma, NOS","",Item
en3023,"Bronchiolo-alveolar adenocarcinoma, NOS","",Item
en3024,"Alveolar carcinoma","",Item
en3025,"Adrenal cortical adenocarcinoma","",Item
en3026,"Mucoid cell adenocarcinoma","",Item
en3027,"Basophil adenocarcinoma","",Item
en3028,"Bile duct adenocarcinoma","",Item
en3029,"Bile duct carcinoma","",Item
en3030,"Chromophobe adenocarcinoma","",Item
en3031,"Clear cell cystadenocarcinofibroma","",Item
en3032,"Bellini duct carcinoma","",Item
en3033,"Renal carcinoma, collecting duct type","",Item
en3034,"Hepatocholangiocarcinoma","",Item
en3035,"Mixed hepatocellular and bile duct carcinoma","",Item
en3036,"Glycogen-rich clear cell carcinoma","",Item
en3037,"Mucinous carcinoid","",Item
en3038,"Granular cell adenocarcinoma","",Item
en3039,"C cell carcinoma","",Item
en3040,"Parafollicular cell carcinoma","",Item
en3041,"Primary cutaneous neuroendocrine carcinoma","",Item
en3042,"Combined carcinoid and adenocarcinoma","",Item
en3043,"Composite carcinoid","",Item
en3044,"Combined/mixed carcinoid and adenocarcinoma","",Item
en3045,"MANEC","",Item
en3046,"Mixed carcinoid-adenocarcinoma","",Item
en3047,"Nonencapsulated sclerosing adenocarcinoma","",Item
en3048,"Oncocytic adenocarcinoma","",Item
en3049,"Oncocytic carcinoma","",Item
en3050,"Adenocarcinoma, pancreatobiliary type","",Item
en3051,"Tubulopapillary adenocarcinoma","",Item
en3052,"Parietal cell adenocarcinoma","",Item
en3053,"Carcinoma with productive fibrosis","",Item
en3054,"Scirrhous carcinoma","",Item
en3055,"Solid adenocarcinoma with mucin formation","",Item
en3056,"Trabecular carcinoma","",Item
en3057,"Tubular carcinoma","",Item
en3058,"Water-clear cell carcinoma","",Item
en3059,"Bronchial adenoma, NOS","",Item
en3060,"Clear cell borderline tumour","",Item
en3061,"Clear cell tumour, atypical proliferative","",Item
en3062,"Clear cell cystadenofibroma of borderline malignancy","",Item
en3063,"Endocrine adenomatosis","",Item
en3064,"Apocrine cystadenoma","",Item
en3065,"Spiradenoma, NOS","",Item
en3066,"Fibrofolliculoma","",Item
en3067,"Perifollicular fibroma","",Item
en3068,"Trichodiscoma","",Item
en3069,"Eccrine cystadenoma","",Item
en3070,"Hidradenoma papilliferum","",Item
en3071,"Syringocystadenoma papilliferum","",Item
en3072,"Papillary syringocystadenoma","",Item
en3073,"Syringadenoma, NOS","",Item
en3074,"Hidradenoma, NOS","",Item
en3075,"Infiltrating syringomatous adenoma of nipple","",Item
en3076,"Syringomatous adenoma of nipple","",Item
en3077,"Microcystic adnexal carcinoma","",Item
en3078,"Syringomatous carcinoma","",Item
en3079,"Adnexal carcinoma","",Item
en3080,"Sweat gland carcinoma","",Item
en3081,"Sebaceous carcinoma","",Item
en3082,"Ceruminous carcinoma","",Item
en3083,"Epithelioma adenoides cysticum","",Item
en3084,"Proliferating trichilemmal cyst","",Item
en3085,"Mixed basal-squamous cell carcinoma","",Item
en3086,"Multicentric basal cell carcinoma","",Item
en3087,"Trichilemmal carcinoma","",Item
en3088,"Matrical carcinoma","",Item
en3089,"Pilomatricoma, malignant","",Item
en3090,"Pilomatrixoma, malignant","",Item
en3091,"Plexiform hemangioma","",Item
en3092,"Juvenile hemangioma","",Item
en3093,"Hemangioma simplex","",Item
en3094,"Infantile hemangioma","",Item
en3095,"Histiocytoid hemangioma","",Item
en3096,"Intramuscular angioma","",Item
en3097,"Arteriovenous hemangioma","",Item
en3098,"Angiosarcoma","",Item
en3099,"Papillary intralymphatic angioendomethelioma","",Item
en3100,"Spindle cell angioendothelioma","",Item
en3101,"Angioblastoma","",Item
en3102,"Papillary cystadenoma lymphomatosum","",Item
en3103,"Adenoacanthoma","",Item
en3104,"Mixed adenocarcinoma and epidermoid carcinoma","",Item
en3105,"Mixed adenocarcinoma and squamous cell carcinoma","",Item
en3106,"Adenocarcinoma with cartilaginous metaplasia","",Item
en3107,"Adenocarcinoma with osseous metaplasia","",Item
en3108,"Carcinoma with apocrine metaplasia","",Item
en3109,"Carcinoma with neuroendocrine differentiation","",Item
en3110,"Hepatoid carcinoma","",Item
en3111,"Mixed tumour, NOS","",Item
en3112,"Mixed tumour, salivary gland type, NOS","",Item
en3113,"Renomedullary fibroma","",Item
en3114,"Myoepithelial adenoma","",Item
en3115,"GIST, malignant","",Item
en3116,"Embryonal hepatoma","",Item
en3117,"Malignant multilocular cystic nephroma","",Item
en3118,"Rhabdoid sarcoma","",Item
en3119,"Pneumoblastoma","",Item
en3120,"Malignant adenomyoepithelioma","",Item
en3121,"Infiltrating myoepithelioma","",Item
en3122,"Myoepithelial carcinoma","",Item
en3123,"GANT","",Item
en3124,"Intraductal papillary-mucinous neoplasm with low grade dysplasia","",Item
en3125,"Intraductal papillary-mucinous neoplasm with moderate dysplasia","",Item
en3126,"Mucinous cystic neoplasm with high-grade dysplasia","",Item
en3127,"Mucinous cystic neoplasm with high-grade intraepithelial neoplasia","",Item
en3128,"Papillary pseudomucinous cystadenocarcinoma","",Item
en3129,"Papillary serous adenocarcinoma","",Item
en3130,"Mucinous cystic neoplasm with an associated invasive carcinoma","",Item
en3131,"Mucous carcinoma","",Item
en3132,"Mucous adenocarcinoma","",Item
en3133,"Mucoid adenocarcinoma","",Item
en3134,"Mucoid carcinoma","",Item
en3135,"Mucinous carcinoma","",Item
en3136,"Mucin-secreting carcinoma","",Item
en3137,"Mucin-secreting adenocarcinoma","",Item
en3138,"Mucin-producing carcinoma","",Item
en3139,"Signet ring cell adenocarcinoma","",Item
en3140,"Mucinous borderline tumour","",Item
en3141,"Mucinous cystadenoma, borderline malignancy","",Item
en3142,"Pseudomucinous cystadenoma, borderline malignancy","",Item
en3143,"Seromucinous tumour, atypical proliferative","",Item
en3144,"Papillary serous cystadenoma, borderline malignancy","",Item
en3145,"Solid and papillary epithelial neoplasm","",Item
en3146,"Duct adenoma, NOS","",Item
en3147,"Ductal papilloma","",Item
en3148,"Subareolar duct papillomatosis","",Item
en3149,"Intracystic papilloma","",Item
en3150,"Intraductal papillary neoplasm with high grade dysplasia","",Item
en3151,"Intracystic papillary neoplasm with high grade intraepithelial neoplasia","",Item
en3152,"DCIS, papillary","",Item
en3153,"Ductal carcinoma in situ, papillary","",Item
en3154,"Noninfiltrating intraductal papillary carcinoma","",Item
en3155,"Intraductal papillary carcinoma, NOS","",Item
en3156,"Intraductal papillary adenocarcinoma, NOS","",Item
en3157,"Noninfiltrating intracystic carcinoma","",Item
en3158,"Encysted papillary carcinoma","",Item
en3159,"Intracystic papillary carcinoma","",Item
en3160,"Intracystic carcinoma, NOS","",Item
en3161,"Intracystic papillary adenocarcinoma","",Item
en3162,"Ductal carcinoma in situ, micropapillary","",Item
en3163,"LCIS, pleomorphic","",Item
en3164,"Juvenile carcinoma of breast","",Item
en3165,"Infiltrating papillary adenocarcinoma","",Item
en3166,"Infiltrating and papillary adenocarcinoma","",Item
en3167,"Intracystic papillary neoplasm with associated invasive carcinoma","",Item
en3168,"Encysted papillary carcinoma with invasion","",Item
en3169,"Intracystic papillary carcinoma with invasion","",Item
en3170,"Micropapillary carcinoma of breast","",Item
en3171,"Lobular and ductal carcinoma","",Item
en3172,"Terminal duct adenocarcinoma","",Item
en3173,"Inflammatory adenocarcinoma","",Item
en3174,"Sarcomatoid carcinoma","",Item
en3175,"NUT midline carcinoma","",Item
en3176,"NUT carcinoma","",Item
en3177,"Small cell carcinoma, pulmonary type","",Item
en3178,"Mixed small cell carcinoma","",Item
en3179,"Malignant mucinous adenofibroma","",Item
en3180,"Malignant serous adenofibroma","",Item
en3181,"Malignant serous cystadenofibroma","",Item
en3182,"Malignant mucinous cystadenofibroma","",Item
en3183,"Fibroxanthoma, NOS","",Item
en3184,"Xanthofibroma","",Item
en3185,"Fibrous histiocytoma, NOS","",Item
en3186,"Myxoid fibroma","",Item
en3187,"Myxofibroma, NOS","",Item
en3188,"Deep benign fibrous histiocytoma","",Item
en3189,"Congenital fibrosarcoma","",Item
en3190,"Fibroxanthoma, malignant","",Item
en3191,"Undifferentiated high grade pleomorphic sarcoma","",Item
en3192,"Abdominal desmoid","",Item
en3193,"Mesenteric fibromatosis","",Item
en3194,"Retroperitoneal fibromatosis","",Item
en3195,"Invasive fibroma","",Item
en3196,"Extra-abdominal desmoid","",Item
en3197,"Desmoid tumour, NOS","",Item
en3198,"Desmoid, NOS","",Item
en3199,"Desmoid-type fibromatosis","",Item
en3200,"Atypical fibroxanthoma","",Item
en3201,"Infantile myofibromatosis","",Item
en3202,"Germ cell neoplasia in situ","",Item
en3203,"Intratubular germ cell neoplasia","",Item
en3204,"Embryonal carcinoma, polyembryonal type","",Item
en3205,"Spermatocytic tumour","",Item
en3206,"Spermatocytoma","",Item
en3207,"Mixed embryonal carcinoma and teratoma","",Item
en3208,"Orchioblastoma","",Item
en3209,"Embryonal carcinoma, infantile","",Item
en3210,"Dermoid cyst with malignant transformation","",Item
en3211,"Teratoma with somatic-type malignancies","",Item
en3212,"Gonocytoma","",Item
en3213,"Struma ovarii and carcinoid","",Item
en3214,"Choroid plexus papilloma, malignant","",Item
en3215,"Choroid plexus papilloma, anaplastic","",Item
en3216,"Fibrous astrocytoma","",Item
en3217,"Gemistocytoma","",Item
en3218,"Gemistrocytc astrocytoma, IDH mutant","",Item
en3219,"Glioblastoma with sarcomatous component","",Item
en3220,"Anaplastic oligoastrocytoma","",Item
en3221,"Oligoastrocytoma","",Item
en3222,"Spongioblastoma polare","",Item
en3223,"Primitive polar spongioblastoma","",Item
en3224,"CNS Embryonal tumour, NOS","",Item
en3225,"Monstrocellular sarcoma","",Item
en3226,"Desmoplastic medulloblastoma","",Item
en3227,"Circumscribed arachnoidal cerebellar sarcoma","",Item
en3228,"Subependymal glioma","",Item
en3229,"Subependymal astrocytoma, NOS","",Item
en3230,"Myxolipoma","",Item
en3231,"Fetal fat cell lipoma","",Item
en3232,"Fetal lipoma, NOS","",Item
en3233,"Fetal lipomatosis","",Item
en3234,"Lipoblastoma","",Item
en3235,"Myxoliposarcoma","",Item
en3236,"Round cell liposarcoma","",Item
en3237,"Atypical lipoma","",Item
en3238,"Cystic hygroma","",Item
en3239,"Hygroma, NOS","",Item
en3240,"Lymphangioendothelioma, malignant","",Item
en3241,"Lymphangioendothelial sarcoma","",Item
en3242,"Lymphangioleiomyomatosis","",Item
en3243,"Fibroblastic meningioma","",Item
en3244,"Syncytial meningioma","",Item
en3245,"Endotheliomatous meningioma","",Item
en3246,"Angioblastic meningioma","",Item
en3247,"Mixed meningioma","",Item
en3248,"Fibro-osteoma","",Item
en3249,"Osteofibroma","",Item
en3250,"Tibial adamantinoma","",Item
en3251,"Melanotic progonoma","",Item
en3252,"Melanoameloblastoma","",Item
en3253,"Mixed pineocytoma-pineoblastoma","",Item
en3254,"Ewing sarcoma","",Item
en3255,"Vascular leiomyoma","",Item
en3256,"Angioleiomyoma","",Item
en3257,"Atypical leiomyoma","",Item
en3258,"Pleomorphic leiomyoma","",Item
en3259,"Symplastic leiomyoma","",Item
en3260,"Leiomyoblastoma","",Item
en3261,"Adult cellular rhabdomyoma","",Item
en3262,"Botryoid sarcoma","",Item
en3263,"Rhabdomyosarcoma, spindle cell/sclerosing type","",Item
en3264,"Sclerosing rhabdomyosarcoma","",Item
en3265,"Ectomesenchymoma","",Item
en3266,"Intravenous leiomyomatosis","",Item
en3267,"Aggressive angiomyxoma","",Item
en3268,"Plexiform neuroma","",Item
en3269,"Nerve sheath myxoma","",Item
en3270,"Neurosarcoma","",Item
en3271,"Neurogenic sarcoma","",Item
en3272,"Neurofibrosarcoma","",Item
en3273,"MPNST, NOS","",Item
en3274,"MPNST with rhabdomyoblastic differentiation","",Item
en3275,"Malignant schwannoma with rhabdomyoblastic differentiation","",Item
en3276,"Esthesioneurocytoma","",Item
en3277,"Esthesioneuroepithelioma","",Item
en3278,"Esthesioneuroblastoma","",Item
en3279,"Neurocytoma","",Item
en3280,"Neurolipocytoma","",Item
en3281,"Medullocytoma","",Item
en3282,"Lipomatous medulloblastoma","",Item
en3283,"Dermal and epidermal nevus","",Item
en3284,"Juvenile melanoma","",Item
en3285,"Juvenile nevus","",Item
en3286,"Spitz nevus","",Item
en3287,"Regressing nevus","",Item
en3288,"Dermal nevus","",Item
en3289,"Melanocytoma, eyeball","",Item
en3290,"Achromic nevus","",Item
en3291,"Hutchinson melanotic freckle, NOS","",Item
en3292,"Malignant melanoma in Hutchinson melanotic freckle","",Item
en3293,"Malignant melanoma in congenital melanocytic nevus","",Item
en3294,"Adenoameloblastoma","",Item
en3295,"Fibroameloblastic odontoma","",Item
en3296,"Dentinoma","",Item
en3297,"Odontogenic fibroma, NOS","",Item
en3298,"Florid osseous dysplasia","",Item
en3299,"Odontogenic myxofibroma","",Item
en3300,"Ameloblastic fibrodentinosarcoma","",Item
en3301,"Ameloblastic fibro-odontosarcoma","",Item
en3302,"Ameloblastic sarcoma","",Item
en3303,"Odontogenic fibrosarcoma","",Item
en3304,"Osteocartilaginous exostosis","",Item
en3305,"Ecchondroma","",Item
en3306,"Cartilaginous exostosis","",Item
en3307,"Medullary osteosarcoma","",Item
en3308,"Conventional central osteosarcoma","",Item
en3309,"Osteofibrosarcoma","",Item
en3310,"Intraosseous low grade osteosarcoma","",Item
en3311,"Secondary osteosarcoma","",Item
en3312,"Juxtacortical osteosarcoma","",Item
en3313,"Round cell osteosarcoma","",Item
en3314,"Chondrosarcoma, grade 1","",Item
en3315,"Glomoid sarcoma","",Item
en3316,"Aortic body paraganglioma","",Item
en3317,"Aorticopulmonary paraganglioma","",Item
en3318,"Carotid body paraganglioma","",Item
en3319,"Undiffentiated spindle cell sarcoma","",Item
en3320,"Undifferentiated pleomorphic cell sarcoma","",Item
en3321,"Pleomorphic cell sarcoma","",Item
en3322,"Round cell sarcoma","",Item
en3323,"Undifferentiated round cell sarcoma","",Item
en3324,"Epithelioid cell sarcoma","",Item
en3325,"Folliculome lipidique","",Item
en3326,"Tubular androblastoma with lipid storage","",Item
en3327,"Theca cell-granulosa cell tumour","",Item
en3328,"Sertoli-Leydig cell tumour, moderately differentiated","",Item
en3329,"Papillomatosis, NOS","",Item
en3330,"Intraepidermal squamous cell carcinoma, Bowen type","",Item
en3331,"Epidermoid carcinoma in situ with questionable stromal invasion","",Item
en3332,"Papillary epidermoid carcinoma","",Item
en3333,"Condylomatous carcinoma","",Item
en3334,"Lymphoepithelioma-like carcinoma","",Item
en3335,"Lymphoepithelioma","",Item
en3336,"SETTLE","",Item
en3337,"Carcinoma showing thymus-like differentiation","",Item
en3338,"CASTLE","",Item
en3339,"Urothelial carcinoma in situ","",Item
en3340,"Papillary urothelial carcinoma","",Item
en3341,"Papillary urothelial neoplasm of low malignant potential","",Item
en3342,"Choriocarcinoma combined with embryonal carcinoma","",Item
en3343,"Choriocarcinoma combined with teratoma","",Item
en3344,"Malignant hydatidiform mole","",Item
en3345,"Chorioadenoma destruens","",Item
en3346,"Chorioadenoma","",Item
en3347,"Invasive mole, NOS","",Item
en3348,"RARS","",Item
en3349,"RAEB II","",Item
en3350,"RAEB I","",Item
en3351,"RAEB","",Item
en3352,"RAEB-T","",Item
en3353,"Refractory cytopenia of childhood","",Item
en3354,"Myelodysplastic syndrome with isolated del (5q)","",Item
en3355,"Proliferative polycythemia","",Item
en3356,"Polycythemia rubra vera","",Item
en3357,"Chronic erythremia","",Item
en3358,"Myelosclerosis with myeloid metaplasia","",Item
en3359,"Myelofibrosis with myeloid metaplasia","",Item
en3360,"Myelofibrosis as a result of myeloproliferative disease","",Item
en3361,"Megakaryocytic myelosclerosis","",Item
en3362,"Chronic idiopathic myelofibrosis","",Item
en3363,"Agnogenic myeloid metaplasia","",Item
en3364,"Idiopathic thrombocythemia","",Item
en3365,"Subacute lymphocytic Leukaemia","",Item
en3366,"Subacute lymphatic Leukaemia","",Item
en3367,"B-ALL","",Item
en3368,"FAB L3","",Item
en3369,"Adult T-cell lymphoma","",Item
en3370,"T-cell large granular lymphocytosis","",Item
en3371,"Large granular lymphocytosis, NOS","",Item
en3372,"Pro-B ALL","",Item
en3373,"Pre-B ALL","",Item
en3374,"Pre-pre-B ALL","",Item
en3375,"Common precursor B ALL","",Item
en3376,"Common ALL","",Item
en3377,"c-ALL","",Item
en3378,"Pro-T ALL","",Item
en3379,"Pre-T ALL","",Item
en3380,"Cortical T ALL","",Item
en3381,"Mature T ALL","",Item
en3382,"FAB M4","",Item
en3383,"FAB M4Eo","",Item
en3384,"FAB M1","",Item
en3385,"FAB M2, NOS","",Item
en3386,"FAB M5","",Item
en3387,"FAB M7","",Item
en3388,"Granulocytic sarcoma","",Item
en3389,"Chloroma","",Item
en3390,"Acute myelosclerosis, NOS","",Item
en3391,"Acute panmyelosis, NOS","",Item
en3392,"Acute myelofibrosis","",Item
en3393,"Malignant myelosclerosis","",Item
en3394,"Leukemic reticuloendotheliosis","",Item
en3395,"Franklin disease","",Item
en3396,"Mediterranean lymphoma","",Item
en3397,"Monoclonal gammopathy, NOS","",Item
en3398,"MGUS","",Item
en3399,"Immunoblastic lymphadenopathy (IBL)","",Item
en3400,"Systemic light chain disease","",Item
en3401,"Malignant mastocytoma","",Item
en3402,"Systemic tissue mast cell disease","",Item
en3403,"Extracutaneous mastocytoma","",Item
en3404,"Solitary mastocytoma of skin","",Item
en3405,"Interdigitating cell sarcoma","",Item
en3406,"partial articular fractures","",Item
