:START_ID,role,detail,:END_ID,:TYPE
2330,items,"Diseases of the immune system",en493,EXCLUSIONS
2330,items,"Certain conditions originating in the perinatal period",en494,EXCLUSIONS
2330,items,"Injury, poisoning or certain other consequences of external causes",en495,EXCLUSIONS
2330,items,"Human immunodeficiency virus disease",en496,EXCLUSIONS
2330,items,"Endocrine, nutritional or metabolic diseases",en497,EXCLUSIONS
2330,items,"Congenital malformations, deformations and chromosomal abnormalities",en498,EXCLUSIONS
2330,items,"Neoplasms of haematopoietic or lymphoid tissues",en499,CODED_ELSEWHERE
2330,items,"Symptoms, signs or clinical findings of blood, blood-forming organs, or the immune system",en500,CODED_ELSEWHERE
2331,items,"Anaemia, unspecified",en501,INCLUSIONS
2334,items,"congenital anaemia from fetal blood loss",10953,EXCLUSIONS
2335,items,"congenital anaemia from fetal blood loss",10953,EXCLUSIONS
2335,items,"Anaemia of acute disease",2480,EXCLUSIONS
2345,items,"Congenital nutritional vitamin B12 deficiency due to maternal vitamin B12 deficiency",en502,INCLUSIONS
2345,items,"Hereditary Vitamin B12 deficiency anaemia",2344,EXCLUSIONS
2347,items,"Vitamin B12 deficiency anaemia due to congenital intrinsic factor deficiency",2343,EXCLUSIONS
2362,items,"Disorders of pyrimidine metabolism",3322,CODED_ELSEWHERE
2362,items,"Lesch-Nyhan syndrome",3319,CODED_ELSEWHERE
2364,items,"Lesch-Nyhan syndrome",3319,EXCLUSIONS
2373,items,"Haemolytic anaemia due to vitamin E deficiency",en503,INCLUSIONS
2376,items,"Haemolytic disease of foetus or newborn",10916,CODED_ELSEWHERE
2378,items,"anaemia due to 6-phosphogluconate dehydrogenase deficiency",en504,INCLUSIONS
2378,items,"anaemia due to Gluthatione synthetase deficiency",en505,INCLUSIONS
2378,items,"anaemia due to gamma-glutamylcysteine synthetase deficiency",en506,INCLUSIONS
2378,items,"anaemia due to haemolytic nonspherocytic (hereditary), type 1",en507,INCLUSIONS
2383,items,"Common hereditary elliptocytosis",en508,INCLUSIONS
2383,items,"Homozygous hereditary elliptocytosis",en509,INCLUSIONS
2383,items,"Spherocytic elliptocytosis",en510,INCLUSIONS
2383,items,"Hereditary pyropoikilocytosis",en511,INCLUSIONS
2394,items,"Haemolytic disease of foetus or newborn",10916,EXCLUSIONS
2398,items,"haemoglobinuria NOS",13554,EXCLUSIONS
2398,items,"Aplastic anaemia with paroxysmal nocturnal haemoglobulinuria",2446,EXCLUSIONS
2400,items,"Hereditary haemolytic uraemic syndrome",2377,EXCLUSIONS
2405,items,"Hydrops fetalis due to haemolytic disease",10924,EXCLUSIONS
2413,items,"Beta thalassaemia minor",en512,INCLUSIONS
2413,items,"Beta thalassaemia intermedia",en513,INCLUSIONS
2413,items,"Dominant beta thalassaemia",en514,INCLUSIONS
2413,items,"Beta thalassaemia major",en515,INCLUSIONS
2421,items,"Hb-SS disease with crisis",en516,INCLUSIONS
2422,items,"Sickle cell Hb-C disease without crisis",en517,INCLUSIONS
2422,items,"Sickle cell thalassaemia without crisis",en518,INCLUSIONS
2424,items,"Hereditary persistence of foetal haemoglobin",2415,EXCLUSIONS
2436,items,"Blackfan-Diamond anaemia",en519,INCLUSIONS
2438,items,"Aplastic anaemia with paroxysmal nocturnal haemoglobulinuria",2446,EXCLUSIONS
2444,items,"Medullary hypoplasia",en520,INCLUSIONS
2444,items,"Panmyelophthisis",en521,INCLUSIONS
2445,items,"familial hypoplastic anaemia",en522,INCLUSIONS
2445,items,"Constitutional medullar aplasia",en523,INCLUSIONS
2445,items,"Fanconi anaemia",en524,INCLUSIONS
2445,items,"Congenital amegakaryocytic thrombocytopenia",2558,EXCLUSIONS
2445,items,"Congenital hypoplastic anaemia",10953,CODED_ELSEWHERE
2445,items,"Noonan syndrome",12319,CODED_ELSEWHERE
2446,items,"Acquired medullar aplasia",en525,INCLUSIONS
2446,items,"Paroxysmal nocturnal haemoglobinuria",2398,CODED_ELSEWHERE
2446,items,"Myelofibrosis with myeloid metaplasia",1079,CODED_ELSEWHERE
2461,items,"Sex-linked hypochromic sideroblastic anaemia",en526,INCLUSIONS
2461,items,"X-linked sideroblastic anaemia, pyridoxine-responsive",en527,INCLUSIONS
2461,items,"Autosomal recessive sideroblastic anaemia, pyridoxine-refractory",en528,INCLUSIONS
2462,items,"Thiamine-responsive megaloblastic anaemia syndrome",3419,CODED_ELSEWHERE
2465,items,"Refractory anaemia with ring sideroblasts",1102,CODED_ELSEWHERE
2467,items,"Blackfan-Diamond syndrome",2436,EXCLUSIONS
2467,items,"Di Guglielmo disease",1139,EXCLUSIONS
2468,items,"Polycythaemia vera",1081,CODED_ELSEWHERE
2469,items,"Polycythaemia neonatorum",10944,CODED_ELSEWHERE
2480,items,"Acute posthaemorrhagic anaemia",2335,EXCLUSIONS
2483,items,"Toxic methaemoglobinaemia",en529,INCLUSIONS
2488,items,"Congenital non-inherited haemorrhagic condition",en530,CODED_ELSEWHERE
2490,items,"Severe haemophilia A",en531,INCLUSIONS
2490,items,"Moderately severe haemophilia A",en532,INCLUSIONS
2490,items,"Mild haemophilia A",en533,INCLUSIONS
2490,items,"Symptomatic form of haemophilia A in female carriers",en534,INCLUSIONS
2490,items,"factor VIII deficiency with vascular defect",2498,EXCLUSIONS
2495,items,"PTC - [plasma thromboplastin component] deficiency",en535,INCLUSIONS
2495,items,"Severe haemophilia B",en536,INCLUSIONS
2495,items,"Moderately severe haemophilia B",en537,INCLUSIONS
2495,items,"Mild haemophilia B",en538,INCLUSIONS
2495,items,"Symptomatic form of haemophilia B in female carriers",en539,INCLUSIONS
2498,items,"Factor VIII deficiency with vascular defect",en540,INCLUSIONS
2498,items,"Vascular haemophilia",en541,INCLUSIONS
2498,items,"Angiohaemophilia",en542,INCLUSIONS
2498,items,"Von Willebrand disease type 1",en543,INCLUSIONS
2498,items,"Von Willebrand disease type 2",en544,INCLUSIONS
2498,items,"Von Willebrand disease type 3",en545,INCLUSIONS
2498,items,"factor VIII deficiency with functional defect",2489,EXCLUSIONS
2498,items,"factor VIII deficiency NOS",2489,EXCLUSIONS
2498,items,"Acquired von Willebrand disease or syndrome",en546,EXCLUSIONS
2507,items,"vitamin K deficiency of newborn",10957,EXCLUSIONS
2508,items,"Disseminated intravascular coagulation of foetus or newborn",10939,CODED_ELSEWHERE
2509,items,"long-term use of anticoagulants without haemorrhage",17503,EXCLUSIONS
2518,items,"Hypoplasminogenaemia",7385,CODED_ELSEWHERE
2524,items,"Antineutrophil cytoplasmic antibody-associated vasculitis",2715,EXCLUSIONS
2524,items,"Antiphospholipid syndrome",2727,EXCLUSIONS
2524,items,"Drug-associated immune complex vasculitis",2778,EXCLUSIONS
2524,items,"Immune complex small vessel vasculitis",2709,EXCLUSIONS
2524,items,"Leukocytoclastic vasculitis",2721,EXCLUSIONS
2524,items,"Purpura or bruising due to vascular fragility",8691,EXCLUSIONS
2524,items,"Thrombotic thrombocytopenic purpura",2565,EXCLUSIONS
2524,items,"Traumatic purpura",8753,EXCLUSIONS
2526,items,"Capillaritis",8757,CODED_ELSEWHERE
2528,items,"Prothrombin gene mutation",en547,INCLUSIONS
2528,items,"Factor V defects",en548,INCLUSIONS
2528,items,"antithrombin deficiency",en549,INCLUSIONS
2531,items,"Antiphospholipid syndrome",2727,CODED_ELSEWHERE
2534,items,"Thrombocytopathy",en550,INCLUSIONS
2534,items,"Von Willebrand disease",2498,EXCLUSIONS
2535,items,"Dense granule disease",2542,CODED_ELSEWHERE
2535,items,"Alpha-delta dense granule deficiency",2543,CODED_ELSEWHERE
2537,items,"MYH9 macrothrombocytopenia syndromes",2558,CODED_ELSEWHERE
2542,items,"Hermansky-Pudlak syndrome",8456,CODED_ELSEWHERE
2542,items,"Ch��diak-Higashi syndrome",8456,CODED_ELSEWHERE
2548,items,"Hereditary thrombocytosis",en551,INCLUSIONS
2548,items,"Autosomal dominant thrombocytosis",en552,INCLUSIONS
2548,items,"X-linked thrombocytosis",en553,INCLUSIONS
2548,items,"Essential thrombocythemia",2549,EXCLUSIONS
2549,items,"Idiopathic haemorrhagic thrombocythaemia",en554,INCLUSIONS
2555,items,"Isolated thrombocytopenia",2541,CODED_ELSEWHERE
2557,items,"Transient neonatal thrombocytopaenia",10940,CODED_ELSEWHERE
2558,items,"Thrombocytopaenia - absent radius",12321,CODED_ELSEWHERE
2558,items,"Familial platelet syndrome with predisposition to acute myelogenous leukaemia",2542,CODED_ELSEWHERE
2558,items,"Congenital thrombotic thrombocytopenic purpura due to ADAMTS-13 deficiency",2565,CODED_ELSEWHERE
2558,items,"Macrothrombocytopenia with mitral valve insufficiency",2537,CODED_ELSEWHERE
2561,items,"Evans syndrome",2395,CODED_ELSEWHERE
2572,items,"Structural developmental anomalies of spleen",11799,CODED_ELSEWHERE
2574,items,"Injury of spleen",14550,CODED_ELSEWHERE
2574,items,"Primary neoplasms of the spleen",1565,CODED_ELSEWHERE
2585,items,"traumatic rupture of spleen",14550,EXCLUSIONS
2587,items,"septic spleen",en555,INCLUSIONS
2594,items,"Splenomegaly, not elsewhere classified",13246,EXCLUSIONS
2594,items,"congenital splenomegaly",11799,EXCLUSIONS
2600,items,"Complications of pregnancy, childbirth and the puerperium",en556,EXCLUSIONS
2600,items,"Neoplasms",en557,EXCLUSIONS
2600,items,"Developmental anomalies",en558,EXCLUSIONS
2600,items,"Organ specific autoimmune disorders",en559,CODED_ELSEWHERE
2600,items,"Symptoms, signs or clinical findings of blood, blood-forming organs, or the immune system",en560,CODED_ELSEWHERE
2602,items,"Constitutional neutropenia",2800,CODED_ELSEWHERE
2603,items,"Congenital dysphagocytosis",en561,INCLUSIONS
2603,items,"Haemolytic anaemia due to glucose-6-phosphate dehydrogenase deficiency",2379,CODED_ELSEWHERE
2603,items,"Papillon-Lef��vre syndrome",8438,CODED_ELSEWHERE
2607,items,"Atypical haemolytic uraemic syndrome",2377,EXCLUSIONS
2607,items,"Paroxysmal nocturnal haemoglobinuria",2398,EXCLUSIONS
2616,items,"Encephalitis due to herpes simplex virus",705,CODED_ELSEWHERE
2616,items,"Chronic mucocutaneous candidosis",754,CODED_ELSEWHERE
2623,items,"Agammaglobulinaemia with immunoglobulin-bearing B-lymphocytes",en562,INCLUSIONS
2627,items,"Hyper-IgM syndrome due to CD40 ligand deficiency",2634,CODED_ELSEWHERE
2627,items,"Hyper-IgM syndrome due to CD40 deficiency",2634,CODED_ELSEWHERE
2628,items,"Kappa light chain deficiency",en563,INCLUSIONS
2630,items,"autosomal recessive agammaglobulinaemia (Swiss type)",2622,EXCLUSIONS
2630,items,"Laron syndrome with immunodeficiency",2994,CODED_ELSEWHERE
2637,items,"Hermansky-Pudlak syndrome",8456,CODED_ELSEWHERE
2637,items,"Ch��diak-Higashi syndrome",8456,CODED_ELSEWHERE
2637,items,"Griscelli syndrome type 2",2640,CODED_ELSEWHERE
2638,items,"Autoimmune polyendocrinopathy type 1",3063,CODED_ELSEWHERE
2638,items,"Syndromic multisystem autoimmune disease due to ITCH deficiency",2697,CODED_ELSEWHERE
2638,items,"Aicardi-Gouti��res syndrome",3323,CODED_ELSEWHERE
2638,items,"Spondylometaphyseal dysplasia with combined immunodeficiency",12181,CODED_ELSEWHERE
2640,items,"Histiocytoses of mononuclear phagocytes",en564,INCLUSIONS
2640,items,"Hermansky-Pudlak syndrome",8456,CODED_ELSEWHERE
2640,items,"Ch��diak-Higashi syndrome",8456,CODED_ELSEWHERE
2643,items,"Wiskott-Aldrich syndrome",2538,CODED_ELSEWHERE
2643,items,"Netherton syndrome",12260,CODED_ELSEWHERE
2643,items,"Dyskeratosis congenita",2445,CODED_ELSEWHERE
2644,items,"CATCH 22 phenotype",12537,CODED_ELSEWHERE
2646,items,"Cartilage-hair hypoplasia",12258,CODED_ELSEWHERE
2652,items,"Human immunodeficiency virus disease",en565,CODED_ELSEWHERE
2652,items,"Acquired neutropenia",2801,CODED_ELSEWHERE
2657,items,"Rheumatoid arthritis",9091,CODED_ELSEWHERE
2658,items,"Subacute cutaneous lupus erythematosus",8385,CODED_ELSEWHERE
2658,items,"Chronic cutaneous lupus erythematosus",8386,CODED_ELSEWHERE
2658,items,"Neonatal lupus erythematosus",10716,CODED_ELSEWHERE
2660,items,"Immunobullous systemic lupus erythematosus",8383,CODED_ELSEWHERE
2666,items,"Extraocular myositis",5944,CODED_ELSEWHERE
2668,items,"Myasthenia gravis or certain specified neuromuscular junction disorders",en566,EXCLUSIONS
2672,items,"Systemic sclerosis",2682,EXCLUSIONS
2672,items,"Overlap or undifferentiated nonorgan specific systemic autoimmune disease",2687,EXCLUSIONS
2672,items,"Antiphospholipid syndrome",2727,EXCLUSIONS
2672,items,"Vasculitis",2699,EXCLUSIONS
2672,items,"Lupus erythematosus",2658,EXCLUSIONS
2677,items,"Myasthenia gravis or certain specified neuromuscular junction disorders",en567,EXCLUSIONS
2678,items,"Myasthenia gravis or certain specified neuromuscular junction disorders",en568,EXCLUSIONS
2682,items,"Systemic scleroderma",en569,INCLUSIONS
2682,items,"Circumscribed scleroderma",8396,EXCLUSIONS
2688,items,"Primary cutaneous plasmacytosis",9008,CODED_ELSEWHERE
2688,items,"Benign dermal lymphocytic or lymphoplasmacytic infiltrations or proliferations",en570,CODED_ELSEWHERE
2688,items,"Type 1 IgG4 related autoimmune pancreatitis",8033,CODED_ELSEWHERE
2690,items,"Keratoconjunctivitis sicca",5601,CODED_ELSEWHERE
2699,items,"Beh?et disease",2743,CODED_ELSEWHERE
2699,items,"Thrombotic microangiopathy, not elsewhere classified",2568,CODED_ELSEWHERE
2705,items,"Kawasaki syndrome",en571,INCLUSIONS
2709,items,"Anti-glomerular basement membrane antibody mediated disease",13546,CODED_ELSEWHERE
2709,items,"Susac syndrome",4678,CODED_ELSEWHERE
2712,items,"Henoch-Sch?nlein purpura",en572,INCLUSIONS
2712,items,"Respiratory disorders in IgA vasculitis",7170,CODED_ELSEWHERE
2712,items,"Noninfectious enteritis or ulcer due to IgA vasculitis",7691,CODED_ELSEWHERE
2716,items,"Microscopic polyarteritis",en573,INCLUSIONS
2716,items,"Polyarteritis nodosa",2704,EXCLUSIONS
2717,items,"Wegener granulomatosis",en574,INCLUSIONS
2717,items,"Necrotising respiratory granulomatosis",en575,INCLUSIONS
2718,items,"Churg-Strauss syndrome",en576,INCLUSIONS
2735,items,"Schnitzler syndrome",8344,CODED_ELSEWHERE
2738,items,"Cryopyrinopathies",en577,INCLUSIONS
2742,items,"Juvenile chronic recurrent multifocal osteomyelitis",en578,INCLUSIONS
2743,items,"Adamantiades-Beh?et disease",en579,INCLUSIONS
2743,items,"Transient neonatal Beh?et disease",10718,CODED_ELSEWHERE
2746,items,"Eosinophilia",2822,CODED_ELSEWHERE
2746,items,"Hypersensitivity reactions of unspecified nature",2829,CODED_ELSEWHERE
2747,items,"Vasomotor or allergic rhinitis",6893,CODED_ELSEWHERE
2747,items,"Aspergillus-induced allergic or hypersensitivity conditions",7119,CODED_ELSEWHERE
2747,items,"Chronic rhinosinusitis",6914,CODED_ELSEWHERE
2747,items,"Asthma",6977,CODED_ELSEWHERE
2747,items,"Nasal polyp",6938,CODED_ELSEWHERE
2747,items,"Hypersensitivity pneumonitis due to organic dust",7081,CODED_ELSEWHERE
2752,items,"Allergic conjunctivitis",5533,CODED_ELSEWHERE
2752,items,"Vernal keratoconjunctivitis",5546,CODED_ELSEWHERE
2752,items,"Giant papillary conjunctivitis",5531,CODED_ELSEWHERE
2752,items,"Irritant contact blepharoconjunctivitis",8951,CODED_ELSEWHERE
2752,items,"Acute atopic conjunctivitis",5532,CODED_ELSEWHERE
2752,items,"Atopic keratoconjunctivitis",5534,CODED_ELSEWHERE
2752,items,"Vernal conjunctivitis",5534,CODED_ELSEWHERE
2753,items,"Allergy to substances in contact with the skin",en580,CODED_ELSEWHERE
2753,items,"Urticaria, angioedema and other urticarial disorders",en581,CODED_ELSEWHERE
2753,items,"Atopic eczema",8251,CODED_ELSEWHERE
2754,items,"Allergic gastritis",7517,CODED_ELSEWHERE
2754,items,"Allergic duodenitis",7569,CODED_ELSEWHERE
2754,items,"Allergic or dietetic colitis",7771,CODED_ELSEWHERE
2754,items,"Allergic or dietetic enteritis of small intestine",7680,CODED_ELSEWHERE
2760,items,"obstruction from food aspiration",15651,EXCLUSIONS
2760,items,"food intolerance",7698,EXCLUSIONS
2761,items,"Anaphylaxis due to radiocontrast media",9038,CODED_ELSEWHERE
2762,items,"Harmful effects of or exposure to noxious substances, Substances chiefly nonmedicinal as to source, Venoms or toxins",15777,EXCLUSIONS
2768,items,"Allergic asthma with exacerbation",6979,EXCLUSIONS
2774,items,"Drug eruptions",en582,CODED_ELSEWHERE
2774,items,"Drug-induced bronchospasm",2748,CODED_ELSEWHERE
2774,items,"Drug-induced aplastic anaemia",2447,CODED_ELSEWHERE
2774,items,"Aspirin-induced asthma",6988,CODED_ELSEWHERE
2774,items,"Samter syndrome",6915,CODED_ELSEWHERE
2774,items,"Photoallergic drug reaction",8854,CODED_ELSEWHERE
2774,items,"Pseudolymphomatous drug hypersensitivity syndrome",8843,CODED_ELSEWHERE
2774,items,"Anaphylaxis due to radiocontrast media",9038,CODED_ELSEWHERE
2776,items,"Acute renal papillary necrosis due to drugs, biological agents or environmental toxins",9816,CODED_ELSEWHERE
2777,items,"Drug-induced immune thrombocytopenia",2563,CODED_ELSEWHERE
2777,items,"Drug-induced secondary agranulocytosis",2801,CODED_ELSEWHERE
2782,items,"Adverse cutaneous reactions to herbal, homoeopathic or other alternative therapies",8862,EXCLUSIONS
2783,items,"food intolerance",7698,EXCLUSIONS
2783,items,"Oral allergy syndrome",8967,CODED_ELSEWHERE
2783,items,"Contact urticaria due to food allergen",8968,CODED_ELSEWHERE
2783,items,"Anaphylaxis due to allergic reaction to food",2760,CODED_ELSEWHERE
2783,items,"Bronchospasm provoked by allergy to food substance",2749,CODED_ELSEWHERE
2784,items,"Food-induced eosinophilic gastroenteritis",2755,CODED_ELSEWHERE
2784,items,"Allergic or dietetic colitis",7771,CODED_ELSEWHERE
2784,items,"Food-induced eosinophilic oesophagitis",2756,CODED_ELSEWHERE
2784,items,"Allergic or dietetic enteritis of small intestine",7680,CODED_ELSEWHERE
2784,items,"Food-induced non-IgE-mediated gastrointestinal hypersensitivity",7519,CODED_ELSEWHERE
2786,items,"Allergic contact dermatitis due to food flavours or additives",8927,CODED_ELSEWHERE
2790,items,"Anaphylaxis due to insect venom",2762,CODED_ELSEWHERE
2797,items,"Immunodeficiencies with predominantly antibody defects",2621,CODED_ELSEWHERE
2797,items,"Combined immunodeficiencies",2630,CODED_ELSEWHERE
2797,items,"Defects in the complement system",2607,CODED_ELSEWHERE
2797,items,"Diseases of immune dysregulation",2636,CODED_ELSEWHERE
2797,items,"Other well-defined immunodeficiency syndromes due to defects in adaptive immunity",2643,CODED_ELSEWHERE
2798,items,"Agranulocytic angina",en583,INCLUSIONS
2798,items,"Neutropenic splenomegaly",en584,INCLUSIONS
2798,items,"Werner-Schultz disease",en585,INCLUSIONS
2798,items,"Transient neonatal neutropenia",10954,EXCLUSIONS
2798,items,"Decreased white blood cell count",12661,EXCLUSIONS
2800,items,"Cartilage-hair hypoplasia",12253,EXCLUSIONS
2801,items,"Adult idiopathic neutropenia",en586,INCLUSIONS
2805,items,"Non mast cell myeloproliferative neoplasms",1070,EXCLUSIONS
2808,items,"Functional neutrophil defects",2603,CODED_ELSEWHERE
2829,items,"Chronic lymphocytic leukaemia or small lymphocytic lymphoma",1188,EXCLUSIONS
2829,items,"Infectious mononucleosis",593,CODED_ELSEWHERE
2832,items,"Failure or rejection of transplanted organs or tissues",15830,EXCLUSIONS
2832,items,"Monoclonal gammopathy of undetermined significance",1201,EXCLUSIONS
2832,items,"Hereditary angioedema",2612,CODED_ELSEWHERE
2836,items,"Gastritis due to sarcoidosis",7540,CODED_ELSEWHERE
2836,items,"Oesophagitis due to sarcoidosis",7458,CODED_ELSEWHERE
2838,items,"Uveoparotid fever",2840,CODED_ELSEWHERE
2843,items,"Cryoglobulinaemic vasculitis",2710,CODED_ELSEWHERE
2843,items,"Cutaneous microvascular disturbances due to monoclonal cryoglobulins",8767,CODED_ELSEWHERE
